Observation id,06032021-F4,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,,,,,,,
,,,,,,,,
Observation date,2021-11-11 13:21:22,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
383.450,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Attend to right side,,,START
386.420,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Attend to right side,,,STOP
389.056,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Attend to right side,,,START
390.724,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Wall Touch right,,,START
392.726,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Wall Touch right,,,STOP
393.527,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Attend to right side,,,STOP
402.503,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Attend to left side,,,START
402.803,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Attend to left side,,,STOP
409.576,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Attend to right side,,,START
409.910,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Attend to right side,,,STOP
411.578,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Attend to left side,,,START
412.779,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Nose Poke left,,,START
412.913,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Nose Poke left,,,STOP
413.847,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Nose Poke left,,,START
414.915,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Nose Poke left,,,STOP
415.082,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Attend to left side,,,STOP
425.893,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Attend to right side,,,START
427.361,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Attend to right side,,,STOP
430.998,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Attend to right side,,,START
431.999,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Attend to right side,,,STOP
439.239,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Attend to right side,,,START
440.040,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Attend to right side,,,STOP
445.579,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Attend to right side,,,START
446.680,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Wall Touch right,,,START
447.848,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Attend to right side,,,STOP
447.848,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Wall Touch right,,,STOP
451.185,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Attend to right side,,,START
452.786,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Attend to right side,,,STOP
453.253,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Attend to right side,,,START
453.987,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Attend to right side,,,STOP
455.155,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Attend to right side,,,START
456.190,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Attend to right side,,,STOP
457.457,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Attend to right side,,,START
457.925,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Wall Touch right,,,START
459.726,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Wall Touch right,,,STOP
460.027,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Wall Touch right,,,START
461.261,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Nose Poke right,,,START
463.430,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Nose Poke right,,,STOP
466.200,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Nose Poke right,,,START
474.567,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Nose Poke right,,,STOP
474.675,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Wall Touch right,,,STOP
476.243,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Nose Poke right,,,START
490.591,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Nose Poke right,,,STOP
494.194,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Attend to right side,,,STOP
499.700,C:/Users/megwa/Desktop/Videos-FPlaybackData/06032021/Playback_F4.MP4,603.600,29.97,,Attend to right side,,,START
